Row,ID,Year,Month,Sex,FreqA1,FreqD1,FreqD2,PropA1,PropD1,PropD2
93,X3D6.1D59AEEB42,2021,2,F,312,96,487,0.3486,0.10726,0.54413
134,X3D6.1D59AEEB42,2021,3,F,175,2,7,0.95109,0.01087,0.03804
256,X3D6.1D59AEEB42,2021,4,F,87,137,52,0.31522,0.49638,0.18841
317,X3D6.1D59AEEB42,2021,5,F,530,339,193,0.49906,0.31921,0.18173
524,X3D6.1D59AEEB42,2021,6,F,106,174,89,0.28726,0.47154,0.24119
686,X3D6.1D59AEEB42,2021,7,F,20,222,23,0.07547,0.83774,0.08679
873,X3D6.1D59AEEB42,2021,8,F,7,137,82,0.03097,0.60619,0.36283
1053,X3D6.1D59AEEB42,2021,9,F,2,63,1,0.0303,0.95455,0.01515
1110,X3D6.1D59AEEB42,2021,10,F,0,73,2,0,0.97333,0.02667
116,X3D6.1D59AEEB43,2021,2,F,0,0,657,0,0,1
162,X3D6.1D59AEEB43,2021,3,F,4,0,286,0.01379,0,0.98621
1090,X3D6.1D59AEEB45,2021,10,F,1,16,93,0.00909,0.14545,0.84545
408,X3D6.1D59AEEB46,2021,5,F,1,59,166,0.00442,0.26106,0.73451
1042,X3D6.1D59AEEB46,2021,9,F,2,5,59,0.0303,0.07576,0.89394
298,X3D6.1D59AEEB47,2021,4,M,0,1,212,0,0.00469,0.99531
343,X3D6.1D59AEEB47,2021,5,M,3,47,2344,0.00125,0.01963,0.97911
616,X3D6.1D59AEEB47,2021,6,M,0,0,327,0,0,1
795,X3D6.1D59AEEB47,2021,7,M,0,8,86,0,0.08511,0.91489
973,X3D6.1D59AEEB47,2021,8,M,0,2,73,0,0.02667,0.97333
290,X3D6.1D59AEEB49,2021,4,F,0,10,37,0,0.21277,0.78723
375,X3D6.1D59AEEB49,2021,5,F,77,85,428,0.13051,0.14407,0.72542
312,X3D6.1D59AEEB4A,2021,4,M,0,0,2,0,0,1
451,X3D6.1D59AEEB4A,2021,5,M,0,16,420,0,0.0367,0.9633
628,X3D6.1D59AEEB4A,2021,6,M,0,0,29,0,0,1
179,X3D6.1D59AEEB4B,2021,3,F,0,4,0,0,1,0
282,X3D6.1D59AEEB4B,2021,4,F,0,10,77,0,0.11494,0.88506
35,X3D6.1D59AEEB4C,2021,1,M,0,0,194,0,0,1
87,X3D6.1D59AEEB4C,2021,2,M,34,4,3722,0.00904,0.00106,0.98989
151,X3D6.1D59AEEB4C,2021,3,M,232,10,806,0.22137,0.00954,0.76908
217,X3D6.1D59AEEB4C,2021,4,M,13,102,1776,0.00687,0.05394,0.93919
247,X3D6.1D59AEEB4D,2021,4,M,172,123,73,0.46739,0.33424,0.19837
346,X3D6.1D59AEEB4D,2021,5,M,612,432,348,0.43966,0.31034,0.25
538,X3D6.1D59AEEB4D,2021,6,M,74,14,671,0.0975,0.01845,0.88406
588,X3D6.1D59AEEB51,2021,6,M,38,18,0,0.67857,0.32143,0
693,X3D6.1D59AEEB51,2021,7,M,39,135,76,0.156,0.54,0.304
872,X3D6.1D59AEEB51,2021,8,M,45,100,420,0.07965,0.17699,0.74336
493,X3D6.1D59AEEB52,2021,5,F,0,0,10,0,0,1
633,X3D6.1D59AEEB52,2021,6,F,0,7,8,0,0.46667,0.53333
759,X3D6.1D59AEEB52,2021,7,F,0,4,170,0,0.02299,0.97701
937,X3D6.1D59AEEB52,2021,8,F,0,25,17,0,0.59524,0.40476
398,X3D6.1D59AEEB53,2021,5,M,4,46,766,0.0049,0.05637,0.93873
600,X3D6.1D59AEEB53,2021,6,M,0,3,81,0,0.03571,0.96429
434,X3D6.1D59AEEB56,2021,5,F,119,1,8,0.92969,0.00781,0.0625
550,X3D6.1D59AEEB56,2021,6,F,84,0,11,0.88421,0,0.11579
823,X3D6.1D59AEEB56,2021,7,F,0,1,957,0,0.00104,0.99896
910,X3D6.1D59AEEB56,2021,8,F,0,1,703,0,0.00142,0.99858
660,X3D6.1D59AEEB57,2021,6,F,0,34,0,0,1,0
751,X3D6.1D59AEEB57,2021,7,F,0,99,216,0,0.31429,0.68571
898,X3D6.1D59AEEB57,2021,8,F,0,192,58,0,0.768,0.232
425,X3D6.1D59AEEB58,2021,5,F,4,11,3,0.22222,0.61111,0.16667
579,X3D6.1D59AEEB58,2021,6,F,5,4,0,0.55556,0.44444,0
712,X3D6.1D59AEEB58,2021,7,F,1,5,43,0.02041,0.10204,0.87755
949,X3D6.1D59AEEB58,2021,8,F,0,6,9,0,0.4,0.6
587,X3D6.1D59AEEB59,2021,6,F,20,0,0,1,0,0
726,X3D6.1D59AEEB59,2021,7,F,3,0,0,1,0,0
887,X3D6.1D59AEEB59,2021,8,F,1,1,0,0.5,0.5,0
475,X3D6.1D59AEEB5A,2021,5,F,0,3,1166,0,0.00257,0.99743
603,X3D6.1D59AEEB5A,2021,6,F,0,11,421,0,0.02546,0.97454
755,X3D6.1D59AEEB5A,2021,7,F,0,2,0,0,1,0
491,X3D6.1D59AEEB5B,2021,5,M,0,0,31,0,0,1
411,X3D6.1D59AEEB5C,2021,5,F,2,52,205,0.00772,0.20077,0.79151
540,X3D6.1D59AEEB5C,2021,6,F,2,1,386,0.00514,0.00257,0.99229
477,X3D6.1D59AEEB5D,2021,5,F,0,8,353,0,0.02216,0.97784
602,X3D6.1D59AEEB5D,2021,6,F,0,33,214,0,0.1336,0.8664
753,X3D6.1D59AEEB5D,2021,7,F,0,170,313,0,0.35197,0.64803
590,X3D6.1D59AEEB5E,2021,6,M,1,1,0,0.5,0.5,0
846,X3D6.1D59AEEB5E,2021,7,M,0,0,2,0,0,1
392,X3D6.1D59AEEB60,2021,5,M,1215,3,13,0.987,0.00244,0.01056
500,X3D6.1D59AEEB60,2021,6,M,361,21,3,0.93766,0.05455,0.00779
760,X3D6.1D59AEEB60,2021,7,M,0,2,0,0,1,0
396,X3D6.1D59AEEB62,2021,5,F,196,42,167,0.48395,0.1037,0.41235
419,X3D6.1D59AEEB63,2021,5,F,51,29,6,0.59302,0.33721,0.06977
556,X3D6.1D59AEEB63,2021,6,F,6,0,0,1,0,0
776,X3D6.1D59AEEB63,2021,7,F,0,3,20,0,0.13043,0.86957
1006,X3D6.1D59AEEB63,2021,8,F,0,0,37,0,0,1
400,X3D6.1D59AEEB64,2021,5,F,25,13,186,0.11161,0.05804,0.83036
568,X3D6.1D59AEEB64,2021,6,F,46,1,78,0.368,0.008,0.624
800,X3D6.1D59AEEB64,2021,7,F,0,5,411,0,0.01202,0.98798
927,X3D6.1D59AEEB64,2021,8,F,0,10,158,0,0.05952,0.94048
484,X3D6.1D59AEEB65,2021,5,F,0,7,0,0,1,0
594,X3D6.1D59AEEB65,2021,6,F,0,24,54,0,0.30769,0.69231
589,X3D6.1D59AEEB67,2021,6,F,1,0,0,1,0,0
645,X3D6.1D59AEEB68,2021,6,M,14,41,0,0.25455,0.74545,0
681,X3D6.1D59AEEB68,2021,7,M,11,139,94,0.04508,0.56967,0.38525
864,X3D6.1D59AEEB68,2021,8,M,1,202,143,0.00289,0.58382,0.41329
643,X3D6.1D59AEEB69,2021,6,F,0,1,16,0,0.05882,0.94118
420,X3D6.1D59AEEB6A,2021,5,F,750,10,214,0.77002,0.01027,0.21971
527,X3D6.1D59AEEB6A,2021,6,F,205,0,137,0.59942,0,0.40058
722,X3D6.1D59AEEB6A,2021,7,F,1,10,586,0.00168,0.01675,0.98157
940,X3D6.1D59AEEB6A,2021,8,F,0,16,166,0,0.08791,0.91209
663,X3D6.1D59AEEB6B,2021,6,F,0,5,0,0,1,0
430,X3D6.1D59AEEB6C,2021,5,M,42,0,0,1,0,0
517,X3D6.1D59AEEB6C,2021,6,M,26,0,0,1,0,0
710,X3D6.1D59AEEB6C,2021,7,M,2,1,231,0.00855,0.00427,0.98718
996,X3D6.1D59AEEB6C,2021,8,M,0,0,59,0,0,1
435,X3D6.1D59AEEB6D,2021,5,F,17,2,36,0.30909,0.03636,0.65455
548,X3D6.1D59AEEB6D,2021,6,F,6,0,38,0.13636,0,0.86364
788,X3D6.1D59AEEB6D,2021,7,F,0,1,45,0,0.02174,0.97826
415,X3D6.1D59AEEB6E,2021,5,M,825,2,0,0.99758,0.00242,0
495,X3D6.1D59AEEB6E,2021,6,M,266,0,0,1,0,0
422,X3D6.1D59AEEB6F,2021,5,M,2,0,3,0.4,0,0.6
637,X3D6.1D59AEEB6F,2021,6,M,0,0,1,0,0,1
837,X3D6.1D59AEEB6F,2021,7,M,0,0,479,0,0,1
982,X3D6.1D59AEEB6F,2021,8,M,0,24,147,0,0.14035,0.85965
377,X3D6.1D59AEEB70,2021,5,F,582,12,257,0.6839,0.0141,0.302
505,X3D6.1D59AEEB70,2021,6,F,212,2,96,0.68387,0.00645,0.30968
723,X3D6.1D59AEEB70,2021,7,F,20,0,160,0.11111,0,0.88889
860,X3D6.1D59AEEB70,2021,8,F,46,1,241,0.15972,0.00347,0.83681
656,X3D6.1D59AEEB71,2021,6,F,2,0,0,1,0,0
775,X3D6.1D59AEEB72,2021,7,M,0,31,11,0,0.7381,0.2619
953,X3D6.1D59AEEB72,2021,8,M,0,25,29,0,0.46296,0.53704
481,X3D6.1D59AEEB73,2021,5,F,0,1,471,0,0.00212,0.99788
614,X3D6.1D59AEEB73,2021,6,F,0,1,113,0,0.00877,0.99123
719,X3D6.1D59AEEB73,2021,7,F,4,1,370,0.01067,0.00267,0.98667
1000,X3D6.1D59AEEB73,2021,8,F,0,0,63,0,0,1
412,X3D6.1D59AEEB74,2021,5,F,803,4,12,0.98046,0.00488,0.01465
511,X3D6.1D59AEEB74,2021,6,F,253,1,20,0.92336,0.00365,0.07299
773,X3D6.1D59AEEB74,2021,7,F,0,16,258,0,0.05839,0.94161
934,X3D6.1D59AEEB74,2021,8,F,0,9,454,0,0.01944,0.98056
654,X3D6.1D59AEEB75,2021,6,F,5,10,0,0.33333,0.66667,0
372,X3D6.1D59AEEB76,2021,5,M,822,103,60,0.83452,0.10457,0.06091
497,X3D6.1D59AEEB76,2021,6,M,218,0,146,0.5989,0,0.4011
459,X3D6.1D59AEEB77,2021,5,M,0,39,129,0,0.23214,0.76786
597,X3D6.1D59AEEB77,2021,6,M,0,2,19,0,0.09524,0.90476
647,X3D6.1D59AEEB78,2021,6,F,44,2,0,0.95652,0.04348,0
690,X3D6.1D59AEEB78,2021,7,F,3,2,0,0.6,0.4,0
431,X3D6.1D59AEEB79,2021,5,F,28,10,225,0.10646,0.03802,0.85551
606,X3D6.1D59AEEB79,2021,6,F,0,3,383,0,0.00777,0.99223
798,X3D6.1D59AEEB79,2021,7,F,0,2,94,0,0.02083,0.97917
1008,X3D6.1D59AEEB79,2021,8,F,0,0,4,0,0,1
670,X3D6.1D59AEEB7A,2021,6,F,0,5,0,0,1,0
778,X3D6.1D59AEEB7A,2021,7,F,0,1,222,0,0.00448,0.99552
941,X3D6.1D59AEEB7A,2021,8,F,0,8,841,0,0.00942,0.99058
826,X3D6.1D59AEEB7B,2021,7,F,0,0,1057,0,0,1
959,X3D6.1D59AEEB7B,2021,8,F,0,2,125,0,0.01575,0.98425
965,X3D6.1D59AEEB7C,2021,8,M,0,16,2,0,0.88889,0.11111
479,X3D6.1D59AEEB7D,2021,5,F,0,2,593,0,0.00336,0.99664
639,X3D6.1D59AEEB7D,2021,6,F,0,3,26,0,0.10345,0.89655
752,X3D6.1D59AEEB7D,2021,7,F,0,33,961,0,0.0332,0.9668
899,X3D6.1D59AEEB7D,2021,8,F,0,201,962,0,0.17283,0.82717
464,X3D6.1D59AEEB7E,2021,5,F,0,3,349,0,0.00852,0.99148
640,X3D6.1D59AEEB7E,2021,6,F,0,0,3,0,0,1
809,X3D6.1D59AEEB7E,2021,7,F,0,1,65,0,0.01515,0.98485
976,X3D6.1D59AEEB7E,2021,8,F,0,1,197,0,0.00505,0.99495
403,X3D6.1D59AEEB7F,2021,5,F,270,6,616,0.30269,0.00673,0.69058
529,X3D6.1D59AEEB7F,2021,6,F,87,17,71,0.49714,0.09714,0.40571
794,X3D6.1D59AEEB7F,2021,7,F,0,1,141,0,0.00704,0.99296
983,X3D6.1D59AEEB7F,2021,8,F,0,1,247,0,0.00403,0.99597
405,X3D6.1D59AEEB82,2021,5,F,357,3,100,0.77609,0.00652,0.21739
662,X3D6.1D59AEEB82,2021,6,F,0,8,0,0,1,0
682,X3D6.1D59AEEB82,2021,7,F,2,3,0,0.4,0.6,0
955,X3D6.1D59AEEB82,2021,8,F,0,6,0,0,1,0
492,X3D6.1D59AEEB83,2021,5,F,0,0,2,0,0,1
409,X3D6.1D59AEEB84,2021,5,F,402,5,51,0.87773,0.01092,0.11135
507,X3D6.1D59AEEB84,2021,6,F,152,0,13,0.92121,0,0.07879
702,X3D6.1D59AEEB84,2021,7,F,7,0,0,1,0,0
432,X3D6.1D59AEEB86,2021,5,M,48,0,9,0.84211,0,0.15789
544,X3D6.1D59AEEB86,2021,6,M,115,0,28,0.8042,0,0.1958
728,X3D6.1D59AEEB86,2021,7,M,1,0,272,0.00366,0,0.99634
992,X3D6.1D59AEEB86,2021,8,M,0,10,185,0,0.05128,0.94872
483,X3D6.1D59AEEB87,2021,5,F,0,19,44,0,0.30159,0.69841
617,X3D6.1D59AEEB87,2021,6,F,0,1,275,0,0.00362,0.99638
831,X3D6.1D59AEEB87,2021,7,F,0,0,224,0,0,1
984,X3D6.1D59AEEB87,2021,8,F,0,2,312,0,0.00637,0.99363
424,X3D6.1D59AEEB88,2021,5,M,132,30,65,0.5815,0.13216,0.28634
571,X3D6.1D59AEEB88,2021,6,M,23,1,33,0.40351,0.01754,0.57895
584,X3D6.1D59AEEB89,2021,6,F,3,2,4,0.33333,0.22222,0.44444
787,X3D6.1D59AEEB89,2021,7,F,0,12,73,0,0.14118,0.85882
943,X3D6.1D59AEEB89,2021,8,F,0,4,73,0,0.05195,0.94805
460,X3D6.1D59AEEB8A,2021,5,M,0,6,11,0,0.35294,0.64706
473,X3D6.1D59AEEB8B,2021,5,M,0,27,31,0,0.46552,0.53448
470,X3D6.1D59AEEB8C,2021,5,M,0,13,1,0,0.92857,0.07143
917,X3D6.1D59AEEB8C,2021,8,M,0,11,0,0,1,0
401,X3D6.1D59AEEB8D,2021,5,M,15,4,1,0.75,0.2,0.05
542,X3D6.1D59AEEB8D,2021,6,M,6,0,0,1,0,0
666,X3D6.1D59AEEB8F,2021,6,F,0,4,0,0,1,0
772,X3D6.1D59AEEB8F,2021,7,F,0,17,49,0,0.25758,0.74242
933,X3D6.1D59AEEB8F,2021,8,F,0,66,2,0,0.97059,0.02941
463,X3D6.1D59AEEB90,2021,5,M,0,34,800,0,0.04077,0.95923
611,X3D6.1D59AEEB90,2021,6,M,0,5,157,0,0.03086,0.96914
758,X3D6.1D59AEEB90,2021,7,M,0,4,125,0,0.03101,0.96899
961,X3D6.1D59AEEB90,2021,8,M,0,2,88,0,0.02222,0.97778
407,X3D6.1D59AEEB91,2021,5,F,6,53,408,0.01285,0.11349,0.87366
632,X3D6.1D59AEEB91,2021,6,F,0,1,53,0,0.01852,0.98148
669,X3D6.1D59AEEB93,2021,6,M,0,1,0,0,1,0
581,X3D6.1D59AEEB94,2021,6,F,6,17,4,0.22222,0.62963,0.14815
585,X3D6.1D59AEEB95,2021,6,M,17,0,0,1,0,0
825,X3D6.1D59AEEB95,2021,7,M,0,3,607,0,0.00492,0.99508
994,X3D6.1D59AEEB95,2021,8,M,0,2,1217,0,0.00164,0.99836
418,X3D6.1D59AEEB96,2021,5,F,463,13,0,0.97269,0.02731,0
515,X3D6.1D59AEEB96,2021,6,F,79,4,0,0.95181,0.04819,0
404,X3D6.1D59AEEB97,2021,5,F,216,25,114,0.60845,0.07042,0.32113
397,X3D6.1D59AEEB98,2021,5,F,72,265,213,0.13091,0.48182,0.38727
546,X3D6.1D59AEEB98,2021,6,F,3,43,271,0.00946,0.13565,0.85489
754,X3D6.1D59AEEB98,2021,7,F,0,2,0,0,1,0
466,X3D6.1D59AEEB99,2021,5,F,0,34,1179,0,0.02803,0.97197
626,X3D6.1D59AEEB99,2021,6,F,0,11,284,0,0.03729,0.96271
720,X3D6.1D59AEEB99,2021,7,F,4,27,307,0.01183,0.07988,0.90828
918,X3D6.1D59AEEB99,2021,8,F,0,36,48,0,0.42857,0.57143
469,X3D6.1D59AEEB9A,2021,5,F,0,14,240,0,0.05512,0.94488
627,X3D6.1D59AEEB9A,2021,6,F,0,0,96,0,0,1
785,X3D6.1D59AEEB9A,2021,7,F,0,5,52,0,0.08772,0.91228
969,X3D6.1D59AEEB9A,2021,8,F,0,3,27,0,0.1,0.9
842,X3D6.1D59AEEB9B,2021,7,F,0,0,448,0,0,1
997,X3D6.1D59AEEB9B,2021,8,F,0,0,224,0,0,1
388,X3D6.1D59AEEB9C,2021,5,F,2,6,0,0.25,0.75,0
386,X3D6.1D59AEEB9E,2021,5,F,58,129,382,0.10193,0.22671,0.67135
562,X3D6.1D59AEEB9E,2021,6,F,195,24,291,0.38235,0.04706,0.57059
413,X3D6.1D59AEEB9F,2021,5,M,224,0,0,1,0,0
652,X3D6.1D59AEEBA1,2021,6,M,10,4,0,0.71429,0.28571,0
770,X3D6.1D59AEEBA1,2021,7,M,0,3,182,0,0.01622,0.98378
1001,X3D6.1D59AEEBA1,2021,8,M,0,0,147,0,0,1
1047,X3D6.1D59AEEBA1,2021,9,M,1,0,14,0.06667,0,0.93333
1127,X3D6.1D59AEEBA1,2021,10,M,0,4,0,0,1,0
461,X3D6.1D59AEEBA2,2021,5,F,0,56,927,0,0.05697,0.94303
625,X3D6.1D59AEEBA2,2021,6,F,0,0,273,0,0,1
817,X3D6.1D59AEEBA2,2021,7,F,0,3,60,0,0.04762,0.95238
979,X3D6.1D59AEEBA2,2021,8,F,0,4,324,0,0.0122,0.9878
378,X3D6.1D59AEEBA4,2021,5,M,33,91,121,0.13469,0.37143,0.49388
573,X3D6.1D59AEEBA4,2021,6,M,2,2,85,0.02247,0.02247,0.95506
395,X3D6.1D59AEEBA5,2021,5,M,437,10,105,0.79167,0.01812,0.19022
508,X3D6.1D59AEEBA5,2021,6,M,206,1,2,0.98565,0.00478,0.00957
761,X3D6.1D59AEEBA5,2021,7,M,0,20,0,0,1,0
866,X3D6.1D59AEEBA5,2021,8,M,15,37,242,0.05102,0.12585,0.82313
429,X3D6.1D59AEEBA6,2021,5,M,1,0,0,1,0,0
642,X3D6.1D59AEEBA6,2021,6,M,0,0,2,0,0,1
829,X3D6.1D59AEEBA6,2021,7,M,0,0,570,0,0,1
998,X3D6.1D59AEEBA6,2021,8,M,0,0,122,0,0,1
472,X3D6.1D59AEEBA7,2021,5,M,0,2,0,0,1,0
607,X3D6.1D59AEEBA7,2021,6,M,0,19,0,0,1,0
410,X3D6.1D59AEEBA8,2021,5,M,847,13,124,0.86077,0.01321,0.12602
499,X3D6.1D59AEEBA8,2021,6,M,461,1,12,0.97257,0.00211,0.02532
678,X3D6.1D59AEEBA8,2021,7,M,141,5,65,0.66825,0.0237,0.30806
853,X3D6.1D59AEEBA8,2021,8,M,41,9,2,0.78846,0.17308,0.03846
586,X3D6.1D59AEEBA9,2021,6,F,159,0,0,1,0,0
650,X3D6.1D59AEEBAB,2021,6,F,24,10,0,0.70588,0.29412,0
687,X3D6.1D59AEEBAB,2021,7,F,92,52,450,0.15488,0.08754,0.75758
868,X3D6.1D59AEEBAB,2021,8,F,32,174,1283,0.02149,0.11686,0.86165
467,X3D6.1D59AEEBAD,2021,5,M,0,54,39,0,0.58065,0.41935
480,X3D6.1D59AEEBAF,2021,5,F,0,2,1358,0,0.00147,0.99853
622,X3D6.1D59AEEBAF,2021,6,F,0,0,413,0,0,1
373,X3D6.1D59AEEBB0,2021,5,F,98,31,0,0.75969,0.24031,0
649,X3D6.1D59AEEBB1,2021,6,M,9,0,0,1,0,0
691,X3D6.1D59AEEBB1,2021,7,M,9,0,0,1,0,0
390,X3D6.1D59AEEBB2,2021,5,M,1,8,5,0.07143,0.57143,0.35714
634,X3D6.1D59AEEBB2,2021,6,M,0,0,11,0,0,1
836,X3D6.1D59AEEBB2,2021,7,M,0,0,179,0,0,1
1005,X3D6.1D59AEEBB2,2021,8,M,0,0,72,0,0,1
402,X3D6.1D59AEEBB3,2021,5,F,2,13,736,0.00266,0.01731,0.98003
